year,page_numbers,line_number,smsa_name,total_units,private_total,private_1_unit,private_2_units,private_3_4_units,private_5plus_units,public_units,private_structures,total_valuation,private_valuation,private_1_unit_val,private_2_units_val,private_3_4_units_val,private_5plus_units_val,public_valuation
1979,pages_19_20.json,9,"MODESTO, CALIF..",3249,3249,2344,376,228,301,0,35,122246,122246,100626,10111,5672,5837,0
1979,pages_19_20.json,10,MODESTO.,1425,1425,976,248,182,19,0,3,54503,54503,42596,6765,4719,423,0
1979,pages_19_20.json,11,OUTSIDE CENTRAL CITY,1824,1824,1368,128,46,282,0,32,67743,67743,58030,3346,954,5414,0
1979,pages_19_20.json,12,"MONROE, LA..",1389,1389,1019,138,127,105,0,13,57241,57241,49547,3352,2717,1625,0
1979,pages_19_20.json,13,MONROE,356,356,164,126,0,66,0,11,15325,15325,11280,2860,0,1185,0
1979,pages_19_20.json,14,OUTSIDE CENTRAL CITY,1033,1033,855,12,127,39,0,2,41916,41916,38267,492,2717,440,0
1979,pages_19_20.json,15,"MONTGOMERY, ALA.",2093,2093,1372,0,0,721,0,77,58450,58450,46118,0,0,12332,0
1979,pages_19_20.json,16,MONTGOMERY,1792,1792,1121,0,0,671,0,76,45335,45335,33953,0,0,11382,0
1979,pages_19_20.json,17,OUTSIDE CENTRAL CITY,301,301,251,0,0,50,0,1,13115,13115,12165,0,0,950,0
1979,pages_19_20.json,18,"MUNCIE, IND.",297,297,261,10,0,26,0,3,12913,12913,12237,207,0,469,0
1979,pages_19_20.json,19,MUNCIE,59,59,43,2,0,14,0,2,2566,2566,2320,21,0,225,0
1979,pages_19_20.json,20,OUTSIDE CENTRAL CITY,238,238,218,8,0,12,0,1,10347,10347,9917,186,0,244,0
1979,pages_19_20.json,21,MUSKEGON-NORTON SHORES-MUSKEGON HEIGHTS.,674,674,620,10,12,32,0,2,24745,24745,23650,240,175,680,0
1979,pages_19_20.json,22,INSIDE CENTRAL CITIES.,145,145,113,4,4,24,0,1,6743,6743,5948,120,75,600,0
1979,pages_19_20.json,23,MUSKEGON,7,7,7,0,0,0,0,0,245,245,245,0,0,0,0
1979,pages_19_20.json,24,MUSKEGON HEIGHTS,2,2,2,0,0,0,0,0,109,109,109,0,0,0,0
1979,pages_19_20.json,25,NORTON SHORES,136,136,104,4,4,24,0,1,6389,6389,5593,120,75,600,0
1979,pages_19_20.json,26,OUTSIDE CENTRAL CITIES,529,529,507,6,8,8,0,1,18002,18002,17702,120,100,80,0
1979,pages_19_20.json,27,"NASHUA, N.H.",1334,1334,826,54,0,454,0,26,57368,57368,42698,1272,0,13398,0
1979,pages_19_20.json,28,NASHUA,901,901,493,18,0,390,0,15,37231,37231,25046,437,0,11748,0
1979,pages_19_20.json,29,OUTSIDE CENTRAL CITY,433,433,333,36,0,64,0,11,20137,20137,17652,835,0,1650,0
1979,pages_19_20.json,30,"NASHVILLE-DAVIDSON, TENN..",6894,6894,4252,682,51,1909,0,48,218055,218055,159261,17978,1148,39667,0
1979,pages_19_20.json,31,NASHVILLE-DAVIDSON CITY #.,3253,3253,1266,576,4,1407,0,27,107336,107336,60194,15889,249,31004,0
1979,pages_19_20.json,32,OUTSIDE CENTRAL CITY,3641,3641,2986,106,47,502,0,21,110719,110719,99067,2089,899,8663,0
1979,pages_19_20.json,33,"NASSAU-SUFFOLK, N.Y.",4485,4485,3852,114,24,495,0,22,159376,159376,146304,2710,680,9682,0
1979,pages_19_20.json,34,OUTSIDE CENTRAL CITY,4485,4485,3852,114,24,495,0,22,159376,159376,146304,2710,680,9682,0
1979,pages_19_20.json,35,"NEW BEDFORD, MASS.",866,866,432,0,0,434,0,3,29460,29460,14258,0,0,15202,0
1979,pages_19_20.json,36,NEW BEDFORD.,292,292,27,0,0,265,0,2,10569,10569,883,0,0,9686,0
1979,pages_19_20.json,37,OUTSIDE CENTRAL CITY,574,574,405,0,0,169,0,1,18892,18892,13375,0,0,5517,0
1979,pages_19_20.json,38,"NEW BRITAIN, CONN.",501,501,398,32,3,68,0,2,11948,11948,10478,546,63,862,0
1979,pages_19_20.json,39,NEW BRITAIN.,123,123,38,26,3,56,0,1,2105,2105,435,831,63,777,0
1979,pages_19_20.json,40,OUTSIDE CENTRAL CITY,378,378,360,6,0,12,0,1,9843,9843,9647,111,0,85,0
1979,pages_19_20.json,41,"NEW BRUNSWICK-PERTH AMBOY-SAYREVILLE,",4516,4516,2099,96,9,2312,0,107,125245,125245,75429,2022,190,47604,0
1979,pages_19_20.json,42,INSIDE CENTRAL CITIES.,391,391,335,24,9,23,0,2,14516,14516,13450,600,190,276,0
1979,pages_19_20.json,43,NEW BRUNSWICK.,9,9,0,0,9,0,0,0,190,190,0,0,190,0,0
1979,pages_19_20.json,44,PERTH AMBOY.,52,52,9,20,0,23,0,2,1175,1175,399,500,0,276,0
1979,pages_19_20.json,45,SAYREVILLE BOROUGH,330,330,326,4,0,0,0,0,13151,13151,13051,100,0,0,0
1979,pages_19_20.json,46,OUTSIDE CENTRAL CITIES,4125,4125,1764,72,0,2289,0,105,110729,110729,61979,1422,0,47328,0
1979,pages_19_20.json,47,"NEW HAVEN-WEST HAVEN, CONN..",2904,2904,1203,64,132,1505,0,80,78664,78664,45079,1634,4324,27626,0
1979,pages_19_20.json,48,INSIDE CENTRAL CITIES.,537,537,82,16,7,432,0,10,10458,10458,2337,340,79,7703,0
1979,pages_19_20.json,49,NEW HAVEN.,464,464,13,12,7,432,0,10,8737,8737,676,280,79,7703,0
1979,pages_19_20.json,50,WEST HAVEN,73,73,69,4,0,0,0,0,1721,1721,1661,60,0,0,0
1979,pages_19_20.json,51,OUTSIDE CENTRAL CITIES,2367,2367,1121,48,125,1073,0,70,68206,68206,42742,1295,4246,19923,0
1979,pages_19_20.json,52,"NEW LONDON-NORWICH, CT.-R.I.",853,853,738,20,0,95,0,6,32115,32115,29817,429,0,1869,0
1979,pages_19_20.json,53,INSIDE CENTRAL CITIES.,93,93,28,0,0,65,0,2,2272,2272,1172,0,0,1100,0
1979,pages_19_20.json,54,NEW LONDON,9,9,9,0,0,0,0,0,247,247,247,0,0,0,0
1979,pages_19_20.json,55,NORWICH.,84,84,19,0,0,65,0,2,2025,2025,925,0,0,1100,0
1979,pages_19_20.json,56,OUTSIDE CENTRAL CITIES,760,760,710,20,0,30,0,4,29843,29843,28645,429,0,769,0
1979,pages_19_20.json,57,"NEW ORLEANS, LA.",9300,9300,5360,566,817,2557,0,41,298845,298845,208345,13349,17043,60108,0
1979,pages_19_20.json,58,NEW ORLEANS.,2458,2458,797,192,122,1347,0,19,81649,81649,35686,5944,2597,37422,0
1979,pages_19_20.json,59,OUTSIDE CENTRAL CITY,6842,6842,4563,374,695,1210,0,22,217196,217196,172659,7405,14446,22686,0
1979,pages_19_20.json,60,"NEW YORK, N.Y.-N.J..",13932,13932,5281,1500,443,6708,0,152,407859,407859,217405,34590,9883,145982,0
1979,pages_19_20.json,61,INSIDE CENTRAL CITIES.,8264,8264,2076,1132,330,4726,0,68,179222,179222,47832,23821,6727,100842,0
1979,pages_19_20.json,62,BRONX BOROUGH.,561,561,8,62,18,473,0,7,12755,12755,515,1445,240,10555,0
1979,pages_19_20.json,63,BROOKLYN BOROUGH,471,471,13,124,85,249,0,4,14476,14476,735,3810,2751,7180,0
1979,pages_19_20.json,64,MANHATTAN BOROUGH.,3296,3296,0,0,23,3273,0,42,72163,72163,0,0,925,71238,0
1979,pages_19_20.json,65,QUEENS BOROUGH,1214,1214,55,310,147,702,0,12,23515,23515,2347,7463,2030,11675,0
1979,pages_19_20.json,66,STATEN ISLAND BOROUGH.,2722,2722,2000,636,57,29,0,3,56312,56312,44235,11103,781,193,0
1979,pages_19_20.json,67,OUTSIDE CENTRAL CITIES,5668,5668,3205,368,113,1982,0,84,228637,228637,169573,10769,3156,45140,0
1979,pages_21_22.json,1,"NEWARK, N.J.",5315,5315,3155,178,72,1910,0,81,228968,228968,173819,4689,1209,49252,0
1979,pages_21_22.json,2,NEWARK . . . . . . . . . . . . . . .,536,536,40,10,0,486,0,3,10005,10005,1500,125,0,8380,0
1979,pages_21_22.json,3,OUTSIDE CENTRAL CITY . . . . . . . .,4779,4779,3115,168,72,1424,0,78,218963,218963,172319,4564,1209,40872,0
1979,pages_21_22.json,4,"NEWPORT NEWS-HAMPTON, VA.. . . . . . .",2472,2472,1628,26,4,814,0,98,86184,86184,70504,598,65,15018,0
1979,pages_21_22.json,5,INSIDE CENTRAL CITIES. . . . . . . .,1452,1452,685,6,0,761,0,91,41050,41050,26536,209,0,14305,0
1979,pages_21_22.json,6,HAMPTON. . . . . . . . . . . . . . .,691,691,321,0,0,370,0,40,20560,20560,13690,0,0,6870,0
1979,pages_21_22.json,7,NEWPORT NEWS . . . . . . . . . . . .,761,761,364,6,0,391,0,51,20490,20490,12846,209,0,7435,0
1979,pages_21_22.json,8,OUTSIDE CENTRAL CITIES . . . . . . .,1020,1020,943,20,4,53,0,7,45135,45135,43968,389,65,713,0
1979,pages_21_22.json,9,"NORFOLK-VIRGINIA BEACH-PORTSMOUTH, VA-NC . . . . . . . . . .",7206,7206,4067,340,359,2440,0,200,257312,257312,186315,8860,8404,53734,0
1979,pages_21_22.json,10,INSIDE CENTRAL CITIES. . . . . . . .,5535,5535,2808,318,183,2226,0,186,200770,200770,135843,8470,5974,50484,0
1979,pages_21_22.json,11,NORFOLK. . . . . . . . . . . . . . .,912,912,183,120,35,574,0,32,19415,19415,6938,1715,581,10181,0
1979,pages_21_22.json,12,PORTSMOUTH . . . . . . . . . . . . .,493,493,332,10,4,147,0,26,14304,14304,11163,296,79,2766,0
1979,pages_21_22.json,13,VIRGINIA BEACH . . . . . . . . . . .,4130,4130,2293,188,144,1505,0,128,167052,167052,117742,6459,5314,37537,0
1979,pages_21_22.json,14,OUTSIDE CENTRAL CITIES . . . . . . .,1671,1671,1259,22,176,214,0,14,56542,56542,50472,390,2430,3250,0
1979,pages_21_22.json,15,"NORTHEAST PENNSYLVANIA, PA.. . . . . .",1859,1859,1709,56,71,23,0,3,62541,62541,60065,764,1415,297,0
1979,pages_21_22.json,16,OUTSIDE CENTRAL CITY . . . . . . . .,1859,1859,1709,56,71,23,0,3,62541,62541,60065,764,1415,297,0
1979,pages_21_22.json,17,"NORWALK, CONN. . . . . . . . . . . . .",488,488,219,42,7,220,0,18,25007,25007,17748,1341,227,5690,0
1979,pages_21_22.json,18,NORWALK. . . . . . . . . . . . . . .,347,347,82,42,3,220,0,18,11451,11451,4353,1341,67,5690,0
1979,pages_21_22.json,19,OUTSIDE CENTRAL CITY . . . . . . . .,141,141,137,0,4,0,0,0,13555,13555,13395,0,160,0,0
1979,pages_21_22.json,20,"ODESSA, TEX. . . . . . . . . . . . . .",457,457,232,8,21,196,0,5,19148,19148,12835,403,810,5100,0
1979,pages_21_22.json,21,ODESSA . . . . . . . . . . . . . . .,457,457,232,8,21,196,0,5,19148,19148,12835,403,810,5100,0
1979,pages_21_22.json,22,OUTSIDE CENTRAL CITY . . . . . . . .,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
1979,pages_21_22.json,23,"OKLAHOMA CITY, OKLA. . . . . . . . . .",6835,6835,5461,584,133,657,0,22,312489,312489,281088,19252,2859,9290,0
1979,pages_21_22.json,24,OKLAHOMA CITY #. . . . . . . . . . .,2818,2818,2238,258,18,304,0,19,124449,124449,110750,8944,785,3970,0
1979,pages_21_22.json,25,OUTSIDE CENTRAL CITY . . . . . . . .,4017,4017,3223,326,115,353,0,3,188040,188040,170338,10307,2074,5320,0
1979,pages_21_22.json,26,"OMAHA, NEBR.-IOWA. . . . . . . . . .",3125,3125,2734,120,57,214,0,11,71931,71931,65358,2538,1324,2711,0
1979,pages_21_22.json,27,OMAHA #. . . . . . . . . . . . . . .,1989,1989,1640,110,41,198,0,9,45255,45255,39302,2407,1081,2465,0
1979,pages_21_22.json,28,OUTSIDE CENTRAL CITY . . . . . . . .,1136,1136,1094,10,16,16,0,2,26675,26675,26056,131,243,246,0
1979,pages_21_22.json,29,"ORLANDO, FLA.. . . . . . . . . . . .",11205,11205,8856,490,168,1691,0,180,348889,348889,303976,9758,2685,32470,0
1979,pages_21_22.json,30,ORLANDO. . . . . . . . . . . . . . .,1113,1113,326,150,22,615,0,75,24422,24422,9825,2862,372,11363,0
1979,pages_21_22.json,31,OUTSIDE CENTRAL CITY . . . . . . . .,10092,10092,8530,340,146,1076,0,105,324467,324467,294152,6896,2313,21106,0
1979,pages_21_22.json,32,"OWENSBORO, KY. . . . . . . . . . . .",912,912,336,144,124,308,0,32,20659,20659,11969,3007,2183,3500,0
1979,pages_21_22.json,33,OWENSBORO. . . . . . . . . . . . . . .,521,521,135,66,124,196,0,16,10394,10394,4708,1273,2183,2230,0
1979,pages_21_22.json,34,OUTSIDE CENTRAL CITY . . . . . . . .,391,391,201,78,0,112,0,16,10265,10265,7261,1734,0,1270,0
1979,pages_21_22.json,35,"OXNARD-SIMI VALLEY-VENTURA, CALIF.. . . . . . . . . . . . . . . . .",5863,5863,4679,198,366,620,0,86,369162,369162,323516,5874,14927,24844,0
1979,pages_21_22.json,36,INSIDE CENTRAL CITIES. . . . . . . .,2303,2303,1714,24,210,355,0,63,135147,135147,110691,1321,8863,14272,0
1979,pages_21_22.json,37,OXNARD . . . . . . . . . . . . . . .,707,707,464,12,119,112,0,20,38076,38076,28329,756,4395,4597,0
1979,pages_21_22.json,38,SAN BUENAVENTURA . . . . . . . . . .,505,505,332,10,76,87,0,14,28723,28723,19352,481,4131,4759,0
1979,pages_21_22.json,39,SIMI VALLEY. . . . . . . . . . . . .,1091,1091,918,2,15,156,0,29,68349,68349,63011,84,337,4917,0
1979,pages_21_22.json,40,OUTSIDE CENTRAL CITIES . . . . . . .,3560,3560,2965,174,156,265,0,23,234015,234015,212825,4553,6065,10572,0
1979,pages_21_22.json,41,"PANAMA CITY, FLA.. . . . . . . . . .",1244,1244,885,112,64,183,0,7,33773,33773,26447,1969,1018,4338,0
1979,pages_21_22.json,42,PANAMA CITY. . . . . . . . . . . . .,159,159,125,6,22,6,0,1,4327,4327,3855,104,313,55,0
1979,pages_21_22.json,43,OUTSIDE CENTRAL CITY . . . . . . . .,1085,1085,760,106,42,177,0,6,29446,29446,22592,1866,705,4283,0
1979,pages_21_22.json,44,PARKERSBURG-MARIETTA WV-OH . . . . .,256,256,144,16,39,57,0,5,6439,6439,5030,350,569,490,0
1979,pages_21_22.json,45,INSIDE CENTRAL CITIES. . . . . . . .,121,121,61,12,11,37,0,3,2511,2511,1874,226,121,290,0
1979,pages_21_22.json,46,PARKERSBURG. . . . . . . . . . . . .,117,117,57,12,11,37,0,3,2341,2341,1704,226,121,290,0
1979,pages_21_22.json,47,MARIETTA . . . . . . . . . . . . . .,4,4,4,0,0,0,0,0,170,170,170,0,0,0,0
1979,pages_21_22.json,48,OUTSIDE CENTRAL CITIES . . . . . . .,135,135,83,4,28,20,0,2,3928,3928,3156,124,448,200,0
1979,pages_21_22.json,49,"PASCAGOULA-MOSS POINT, MISS. . . . .",507,507,507,0,0,0,0,0,11389,11389,11389,0,0,0,0
1979,pages_21_22.json,50,INSIDE CENTRAL CITIES. . . . . . . .,47,47,47,0,0,0,0,0,1809,1809,1809,0,0,0,0
1979,pages_21_22.json,51,MOSS POINT . . . . . . . . . . . . .,17,17,17,0,0,0,0,0,534,534,534,0,0,0,0
1979,pages_21_22.json,52,PASCAGOULA . . . . . . . . . . . . .,30,30,30,0,0,0,0,0,1276,1276,1276,0,0,0,0
1979,pages_21_22.json,53,OUTSIDE CENTRAL CITIES . . . . . . .,460,460,460,0,0,0,0,0,9580,9580,9580,0,0,0,0
1979,pages_21_22.json,54,"PATERSON-CLIFTON-PASSAIC, N.J. . . .",791,791,476,58,0,257,0,6,33440,33440,25810,1710,0,5920,0
1979,pages_21_22.json,55,INSIDE CENTRAL CITIES. . . . . . . .,276,276,23,46,0,207,0,3,7075,7075,976,1273,0,4825,0
1979,pages_21_22.json,56,CLIFTON. . . . . . . . . . . . . . .,64,64,8,36,0,20,0,1,1846,1846,473,1047,0,325,0
1979,pages_21_22.json,57,PASSAIC. . . . . . . . . . . . . . .,189,189,0,2,0,187,0,2,4540,4540,0,40,0,4500,0
1979,pages_21_22.json,58,PATERSON . . . . . . . . . . . . . .,23,23,15,8,0,0,0,0,689,689,503,186,0,0,0
1979,pages_21_22.json,59,OUTSIDE CENTRAL CITIES . . . . . . .,515,515,453,12,0,50,0,3,26366,26366,24834,437,0,1095,0
1979,pages_21_22.json,60,"PENSACOLA, FLA.. . . . . . . . . . .",2878,2878,2142,214,62,460,0,30,86213,86213,74986,3982,995,6251,0
1979,pages_21_22.json,61,PENSACOLA. . . . . . . . . . . . . .,236,236,204,32,0,0,0,0,9841,9841,9271,570,0,0,0
1979,pages_21_22.json,62,OUTSIDE CENTRAL CITY . . . . . . . .,2642,2642,1938,182,62,460,0,30,76371,76371,65714,3412,995,6251,0
1979,pages_21_22.json,63,"PEORIA, ILL. . . . . . . . . . . . .",2037,2037,969,64,91,913,0,26,74538,74538,50671,2021,2114,19731,0
1979,pages_21_22.json,64,PEORIA . . . . . . . . . . . . . . .,839,839,145,28,64,602,0,18,25384,25384,9677,930,1442,13335,0
1979,pages_21_22.json,65,OUTSIDE CENTRAL CITY . . . . . . . .,1198,1198,824,36,27,311,0,8,49154,49154,40995,1091,672,6395,0
1979,pages_23_24.json,1,"PETERSBURG-COLONIAL HEIGHTS-HOPEWELL,",543,543,535,8,0,0,0,0,17113,17113,17011,102,0,0,0
1979,pages_23_24.json,2,INSIDE CENTRAL CITIES,203,203,195,8,0,0,0,0,5568,5568,5466,102,0,0,0
1979,pages_23_24.json,3,COLONIAL HEIGHTS,73,73,71,2,0,0,0,0,2622,2622,2586,36,0,0,0
1979,pages_23_24.json,4,HOPEWELL,60,60,60,0,0,0,0,0,1417,1417,1417,0,0,0,0
1979,pages_23_24.json,5,PETERSBURG,70,70,64,6,0,0,0,0,1529,1529,1463,66,0,0,0
1979,pages_23_24.json,6,OUTSIDE CENTRAL CITIES,340,340,340,0,0,0,0,0,11545,11545,11545,0,0,0,0
1979,pages_23_24.json,7,"PHILADELPHIA, PA.-N.J.",20174,20174,15310,996,168,3700,0,117,672029,672029,577828,17100,3514,73588,0
1979,pages_23_24.json,8,PHILADELPHIA,1854,1854,808,254,24,768,0,17,37451,37451,22314,4255,368,10514,0
1979,pages_23_24.json,9,OUTSIDE CENTRAL CITY,18320,18320,14502,742,144,2932,0,100,634579,634579,555514,12845,3146,63074,0
1979,pages_23_24.json,10,"PHOENIX, ARIZ.",34359,34359,21536,332,1070,11421,0,413,920328,920328,730009,6605,21341,162373,0
1979,pages_23_24.json,11,PHOENIX,14440,14440,7119,64,285,6972,0,212,365535,365535,270666,1208,5815,87846,0
1979,pages_23_24.json,12,OUTSIDE CENTRAL CITY,19919,19919,14417,268,785,4449,0,201,554793,554793,459343,5397,15525,74527,0
1979,pages_23_24.json,13,"PINE BLUFF, ARK.",507,507,171,6,8,322,0,13,10491,10491,6415,121,180,3775,0
1979,pages_23_24.json,14,PINE BLUFF,480,480,150,4,4,322,0,13,9742,9742,5786,81,100,3775,0
1979,pages_23_24.json,15,OUTSIDE CENTRAL CITY,27,27,21,2,4,0,0,0,749,749,629,40,80,0,0
1979,pages_23_24.json,16,"PITTSBURGH, PA.",7619,7619,4744,98,191,2586,0,129,281554,281554,214152,2478,3200,61723,0
1979,pages_23_24.json,17,PITTSBURGH,351,351,70,12,4,265,0,4,11720,11720,2500,314,25,8881,0
1979,pages_23_24.json,18,OUTSIDE CENTRAL CITY,7268,7268,4674,86,187,2321,0,125,269834,269834,211652,2164,3175,52843,0
1979,pages_23_24.json,19,"PITTSFIELD, MASS.",110,110,110,0,0,0,0,0,4714,4714,4714,0,0,0,0
1979,pages_23_24.json,20,PITTSFIELD,42,42,42,0,0,0,0,0,1673,1673,1673,0,0,0,0
1979,pages_23_24.json,21,OUTSIDE CENTRAL CITY,68,68,68,0,0,0,0,0,3041,3041,3041,0,0,0,0
1979,pages_23_24.json,22,"PORTLAND, MAINE.",971,971,587,20,28,336,0,31,36140,36140,25847,433,1148,8713,0
1979,pages_23_24.json,23,PORTLAND,116,116,56,10,0,50,0,3,3031,3031,1987,202,0,842,0
1979,pages_23_24.json,24,OUTSIDE CENTRAL CITY,855,855,531,10,28,286,0,28,33109,33109,23859,231,1148,7871,0
1979,pages_23_24.json,25,"PORTLAND, OREG.-WASH.",14391,14391,8032,1064,897,4398,0,389,539527,539527,396375,29684,19920,93547,0
1979,pages_23_24.json,26,PORTLAND,1734,1734,694,104,183,753,0,45,72029,72029,37144,2903,4467,27514,0
1979,pages_23_24.json,27,OUTSIDE CENTRAL CITY,12657,12657,7338,960,714,3645,0,344,467498,467498,359231,26781,15453,66033,0
1979,pages_23_24.json,28,"POUGHKEEPSIE, N.Y.",785,785,666,0,16,103,0,1,30667,30667,28196,0,471,2000,0
1979,pages_23_24.json,29,POUGHKEEPSIE,13,13,5,0,8,0,0,0,468,468,253,0,215,0,0
1979,pages_23_24.json,30,OUTSIDE CENTRAL CITY,772,772,661,0,8,103,0,1,30199,30199,27943,0,256,2000,0
1979,pages_23_24.json,31,"PROVIDENCE-WARWICK-PAWTUCKET, R.I.-MASS.",4934,4934,2866,170,92,1806,0,47,137656,137656,102726,2735,2154,30041,0
1979,pages_23_24.json,32,INSIDE CENTRAL CITIES,756,756,317,112,24,303,0,6,14061,14061,7963,1670,329,4100,0
1979,pages_23_24.json,33,PAWTUCKET,59,59,47,8,4,0,0,0,1078,1078,987,51,40,0,0
1979,pages_23_24.json,34,PROVIDENCE,455,455,38,94,20,303,0,6,6435,6435,641,1405,289,4100,0
1979,pages_23_24.json,35,WARWICK,242,242,232,10,0,0,0,0,6548,6548,6383,166,0,0,0
1979,pages_23_24.json,36,OUTSIDE CENTRAL CITIES,4178,4178,2549,58,68,1503,0,41,123595,123595,94763,1066,1825,25941,0
1979,pages_23_24.json,37,"PROVO-OREM, UTAH",2475,2475,1875,84,133,383,0,23,101681,101681,89636,2332,2515,7199,0
1979,pages_23_24.json,38,INSIDE CENTRAL CITIES,1550,1550,1032,50,105,363,0,20,61895,61895,51490,1502,2005,6899,0
1979,pages_23_24.json,39,OREM,730,730,714,10,6,0,0,0,32511,32511,32129,234,148,0,0
1979,pages_23_24.json,40,PROVO,820,820,318,40,99,363,0,20,29384,29384,19361,1268,1857,6899,0
1979,pages_23_24.json,41,OUTSIDE CENTRAL CITIES,925,925,843,34,28,20,0,3,39786,39786,38147,830,510,300,0
1979,pages_23_24.json,42,"PUEBLO, COLO.",1104,1104,913,38,103,50,0,6,27466,27466,24458,895,1563,550,0
1979,pages_23_24.json,43,PUEBLO,869,869,678,38,103,50,0,6,20123,20123,17114,895,1563,550,0
1979,pages_23_24.json,44,OUTSIDE CENTRAL CITY,235,235,235,0,0,0,0,0,7344,7344,7344,0,0,0,0
1979,pages_23_24.json,45,"RACINE, WIS.",811,811,296,46,0,469,0,34,29724,29724,16725,1259,0,11740,0
1979,pages_23_24.json,46,RACINE,294,294,40,2,0,252,0,14,7971,7971,1563,56,0,6352,0
1979,pages_23_24.json,47,OUTSIDE CENTRAL CITY,517,517,256,44,0,217,0,20,21753,21753,15163,1203,0,5388,0
1979,pages_23_24.json,48,"RALEIGH-DURHAM, N.C.",6369,6314,4166,272,191,1685,55,166,202044,200755,167816,6782,3935,22223,1290
1979,pages_23_24.json,49,INSIDE CENTRAL CITIES,2924,2869,1417,164,124,1164,55,118,76424,75134,53026,4192,2378,15539,1290
1979,pages_23_24.json,50,DURHAM,667,612,304,12,36,260,55,32,16388,15098,11499,157,499,2943,1290
1979,pages_23_24.json,51,RALEIGH,2257,2257,1113,152,88,904,0,86,60036,60036,41527,4035,1879,12596,0
1979,pages_23_24.json,52,OUTSIDE CENTRAL CITIES,3445,3445,2749,108,67,521,0,48,125620,125620,114790,2590,1557,6684,0
1979,pages_23_24.json,53,"RAPID CITY, S.DAK.",698,698,616,6,24,52,0,3,26268,26268,24891,130,512,734,0
1979,pages_23_24.json,54,RAPID CITY,221,221,167,2,24,28,0,2,9423,9423,8401,60,512,449,0
1979,pages_23_24.json,55,OUTSIDE CENTRAL CITY,477,477,449,4,0,24,0,1,16845,16845,16490,70,0,285,0
1979,pages_23_24.json,56,"READING, PA.",1333,1333,1040,6,13,274,0,7,45479,45479,40325,177,218,4759,0
1979,pages_23_24.json,57,READING,207,207,7,0,0,200,0,1,4043,4043,288,0,0,3755,0
1979,pages_23_24.json,58,OUTSIDE CENTRAL CITY,1126,1126,1033,6,13,74,0,6,41436,41436,40037,177,218,1004,0
1979,pages_23_24.json,59,"RENO, NEV.",4145,4145,2444,140,277,1284,0,45,170460,170460,123679,6716,12183,27882,0
1979,pages_23_24.json,60,RENO,2020,2020,937,30,60,993,0,24,57833,57833,36366,738,1169,19559,0
1979,pages_23_24.json,61,OUTSIDE CENTRAL CITY,2125,2125,1507,110,217,291,0,21,112628,112628,87312,5978,11014,8323,0
1979,pages_23_24.json,62,"RICHLAND-KENNEWICK-PASCO, WASH.",2562,2532,1048,158,248,1078,30,83,80815,80309,50373,4423,6119,19395,506
1979,pages_23_24.json,63,INSIDE CENTRAL CITIES,1872,1842,480,52,232,1078,30,83,51036,50530,23743,1520,5872,19395,506
1979,pages_23_24.json,64,KENNEWICK,882,882,305,42,73,462,0,19,22827,22827,12996,1294,1809,6729,0
1979,pages_23_24.json,65,PASCO,562,532,80,0,135,317,30,26,14547,14041,4740,0,3399,5902,506
1979,pages_23_24.json,66,RICHLAND,428,428,95,10,24,299,0,38,13662,13662,6007,227,664,6764,0
1979,pages_23_24.json,67,OUTSIDE CENTRAL CITIES,690,690,568,106,16,0,0,0,29779,29779,26630,2902,247,0,0
1979,pages_25_26.json,1,"RICHMOND, VA..",6150,6150,5673,26,3,448,0,47,166631,166631,160571,838,15,5207,0
1979,pages_25_26.json,2,RICHMOND,353,353,186,0,0,164,0,20,6390,6390,4507,0,15,1868,0
1979,pages_25_26.json,3,OUTSIDE CENTRAL CITY,5797,5797,5487,26,3,284,0,27,160241,160241,156064,838,0,3339,0
1979,pages_25_26.json,4,"RIVERSIDE-SAN BERNARDINO-ONTARIO,",28051,28051,19923,848,1602,5678,0,450,1200783,1200783,965254,38105,48767,148656,0
1979,pages_25_26.json,5,INSIDE CENTRAL CITIES.,3339,3339,1635,128,226,1350,0,75,124785,124785,78431,4593,6799,34962,0
1979,pages_25_26.json,6,ONTARIO.,1329,1329,792,124,160,253,0,18,52079,52079,36666,4480,4969,5964,0
1979,pages_25_26.json,7,RIVERSIDE.,655,655,231,0,44,380,0,35,27323,27323,14820,0,1386,11117,0
1979,pages_25_26.json,8,SAN BERNARDINO,1355,1355,612,4,22,717,0,22,45384,45384,26945,113,444,17882,0
1979,pages_25_26.json,9,OUTSIDE CENTRAL CITIES,24712,24712,18288,720,1376,4328,0,375,1075998,1075998,886824,33513,41968,113693,0
1979,pages_25_26.json,10,"ROANOKE, VA.",1234,1234,825,48,10,351,0,9,39108,39108,32218,717,151,6022,0
1979,pages_25_26.json,11,ROANOKE.,314,314,121,44,7,142,0,4,5967,5967,3148,654,116,2049,0
1979,pages_25_26.json,12,OUTSIDE CENTRAL CITY,920,920,704,4,3,209,0,5,33141,33141,29069,63,35,3974,0
1979,pages_25_26.json,13,"ROCHESTER, MINN.",703,703,384,84,48,187,0,25,27444,27444,19177,2173,979,5116,0
1979,pages_25_26.json,14,ROCHESTER.,518,518,215,84,48,171,0,23,18073,18073,10042,2173,979,4880,0
1979,pages_25_26.json,15,OUTSIDE CENTRAL CITY,185,185,169,0,0,16,0,2,9371,9371,9135,0,0,236,0
